,ID,NAME,BATS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,POS,AWARDS,SALARY
394,kotsama01,Mark Kotsay,Left,6-0,220lb,2000,24,FLA,NL,152,578,530,87,158,31,5,12,57,19,9,42,46,0.298,0.34700000000000003,0.44299999999999995,0.7909999999999999,104,235,17,0,2,4,2,*9/83,,"$324,000"
395,kotsama01,Mark Kotsay,Left,6-0,220lb,2001,25,SDP,NL,119,460,406,67,118,29,1,10,58,13,5,48,58,0.29100000000000004,0.366,0.441,0.807,116,179,11,2,1,3,1,*8/97,,"$2,125,000"
396,kotsama01,Mark Kotsay,Left,6-0,220lb,2002,26,SDP,NL,153,646,578,82,169,27,7,17,61,11,9,59,89,0.292,0.359,0.452,0.81,122,261,10,3,2,4,0,*8,,"$3,050,000"
397,kotsama01,Mark Kotsay,Left,6-0,220lb,2003,27,SDP,NL,128,541,482,64,128,28,4,7,38,6,3,56,82,0.266,0.34299999999999997,0.384,0.726,97,185,8,1,1,1,3,*8,,"$4,450,000"
398,kotsama01,Mark Kotsay,Left,6-0,220lb,2004,28,OAK,AL,148,673,606,78,190,37,3,15,63,8,5,55,70,0.314,0.37,0.45899999999999996,0.8290000000000001,116,278,6,2,5,5,5,*8/D,MVP-14,"$5,500,000"
399,kotsama01,Mark Kotsay,Left,6-0,220lb,2005,29,OAK,AL,139,629,582,75,163,35,1,15,82,5,5,40,51,0.28,0.325,0.42100000000000004,0.746,97,245,13,1,2,4,3,*8/D,,"$6,500,000"
400,kotsama01,Mark Kotsay,Left,6-0,220lb,2006,30,OAK,AL,129,558,502,57,138,29,3,7,59,6,3,44,55,0.275,0.332,0.386,0.7190000000000001,88,194,18,2,4,6,1,*8/3D,,"$7,000,000"
401,kotsama01,Mark Kotsay,Left,6-0,220lb,2007,31,OAK,AL,56,227,206,20,44,14,0,1,20,1,1,19,20,0.214,0.27899999999999997,0.29600000000000004,0.575,56,61,4,0,0,1,3,8,,"$8,000,000"
402,kotsama01,Mark Kotsay,Left,6-0,220lb,2008,32,TOT,MLB,110,436,402,45,111,25,4,6,49,2,4,32,45,0.276,0.32899999999999996,0.40299999999999997,0.732,92,162,14,0,1,1,3,89/3,,"$7,000,000"
403,kotsama01,Mark Kotsay,Left,6-0,220lb,2008,32,ATL,NL,88,345,318,39,92,17,3,6,37,2,3,25,34,0.289,0.34,0.418,0.758,100,133,13,0,1,1,2,8,,"$7,000,000"
404,kotsama01,Mark Kotsay,Left,6-0,220lb,2008,32,BOS,AL,22,91,84,6,19,8,1,0,12,0,1,7,11,0.226,0.28600000000000003,0.345,0.631,62,29,1,0,0,0,1,9/3,,"$7,000,000"
405,kotsama01,Mark Kotsay,Left,6-0,220lb,2009,33,TOT,AL,67,206,187,16,52,9,0,4,23,3,2,15,21,0.278,0.327,0.39,0.7170000000000001,84,73,6,0,1,3,3,39/87D,,"$1,500,000"
406,kotsama01,Mark Kotsay,Left,6-0,220lb,2009,33,BOS,AL,27,79,74,4,19,2,0,1,5,2,1,4,12,0.257,0.29100000000000004,0.324,0.615,59,24,1,0,0,1,1,3/897,,"$1,500,000"
407,kotsama01,Mark Kotsay,Left,6-0,220lb,2009,33,CHW,AL,40,127,113,12,33,7,0,3,18,1,1,11,9,0.292,0.349,0.434,0.7829999999999999,101,49,5,0,1,2,2,3/9D78,,"$1,500,000"
408,kotsama01,Mark Kotsay,Left,6-0,220lb,2010,34,CHW,AL,107,359,327,30,78,17,2,8,31,1,3,32,36,0.239,0.306,0.376,0.6829999999999999,83,123,9,0,0,0,3,D3/9,,"$1,500,000"
409,kotsama01,Mark Kotsay,Left,6-0,220lb,2011,35,MIL,NL,104,255,233,18,63,13,1,3,31,3,0,21,27,0.27,0.32899999999999996,0.373,0.703,91,87,4,0,0,1,3,9738,,"$800,000"
410,kotsama01,Mark Kotsay,Left,6-0,220lb,2012,36,SDP,NL,82,156,143,9,37,8,0,2,14,0,2,11,14,0.259,0.314,0.35700000000000004,0.6709999999999999,90,51,2,1,0,1,1,7/93,,"$1,250,000"
411,kotsama01,Mark Kotsay,Left,6-0,220lb,2013,37,SDP,NL,104,171,155,8,30,2,0,1,12,0,2,13,25,0.19399999999999998,0.253,0.226,0.479,40,35,1,0,1,2,0,7/93D,,"$1,300,000"
412,kottage01,George Kottaras,Left,6-0,200lb,2009,26,BOS,AL,45,107,93,15,22,11,0,1,10,0,0,11,25,0.237,0.308,0.387,0.696,78,36,1,0,0,3,0,2/D5,,"$400,000"
413,kottage01,George Kottaras,Left,6-0,200lb,2010,27,MIL,NL,67,250,212,24,43,12,1,9,26,2,0,33,44,0.203,0.305,0.396,0.701,88,84,5,0,1,4,1,2/39,,"$408,500"
414,kottage01,George Kottaras,Left,6-0,200lb,2011,28,MIL,NL,49,123,111,15,28,6,1,5,17,0,1,10,26,0.252,0.311,0.45899999999999996,0.7709999999999999,107,51,2,0,1,1,0,2,,"$440,000"
415,kottage01,George Kottaras,Left,6-0,200lb,2012,29,TOT,MLB,85,209,171,20,36,6,1,9,31,0,0,37,48,0.21100000000000002,0.35100000000000003,0.415,0.7659999999999999,109,71,4,0,1,0,1,2/3D,,"$700,000"
416,kottage01,George Kottaras,Left,6-0,200lb,2012,29,MIL,NL,58,116,86,10,18,4,0,3,12,0,0,29,24,0.209,0.409,0.36,0.769,108,31,2,0,1,0,1,2/3D,,"$700,000"
417,kottage01,George Kottaras,Left,6-0,200lb,2012,29,OAK,AL,27,93,85,10,18,2,1,6,19,0,0,8,24,0.212,0.28,0.47100000000000003,0.75,106,40,2,0,0,0,0,2,,"$700,000"
418,kottage01,George Kottaras,Left,6-0,200lb,2013,30,KCR,AL,46,126,100,13,18,4,0,5,12,1,0,24,42,0.18,0.349,0.37,0.7190000000000001,98,37,2,2,0,0,2,2,,"$1,000,000"
419,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2007,25,SDP,NL,145,534,484,57,133,30,2,18,74,1,0,32,94,0.275,0.32899999999999996,0.457,0.7859999999999999,110,221,9,10,2,6,2,*5,,"$380,800"
420,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2008,26,SDP,NL,154,668,624,71,162,31,4,23,84,0,0,23,139,0.26,0.299,0.433,0.732,101,270,14,15,0,6,3,*5,,"$410,000"
421,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2009,27,SDP,NL,141,573,529,50,135,31,1,18,88,1,0,27,106,0.255,0.302,0.42,0.722,97,222,25,11,0,6,3,*5,,"$432,400"
422,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2010,28,OAK,AL,143,586,551,59,136,32,1,16,71,2,1,24,96,0.247,0.28300000000000003,0.396,0.679,84,218,20,6,0,5,2,*5,,"$3,100,000"
423,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2011,29,TOT,MLB,73,257,234,24,55,11,0,7,33,2,0,12,46,0.235,0.284,0.37200000000000005,0.6559999999999999,74,87,4,6,0,5,1,5,,"$4,750,000"
424,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2011,29,OAK,AL,46,149,136,13,30,6,0,4,17,2,0,8,27,0.221,0.262,0.353,0.615,69,48,2,1,0,4,0,5,,"$4,750,000"
425,kouzmke01,Kevin Kouzmanoff,Right,6-1,210lb,2011,29,COL,NL,27,108,98,11,25,5,0,3,16,0,0,4,19,0.255,0.315,0.39799999999999996,0.713,81,39,2,5,0,1,1,5,,"$4,750,000"
426,kozmape01,Pete Kozma,Right,6-0,190lb,2013,25,STL,NL,143,448,410,44,89,20,0,1,35,3,1,34,91,0.217,0.275,0.273,0.5479999999999999,53,112,6,0,1,3,8,*6/7,,"$490,000"
427,kozmape01,Pete Kozma,Right,6-0,190lb,2014,26,STL,NL,14,26,23,4,7,3,0,0,0,0,0,3,4,0.304,0.385,0.435,0.8190000000000001,130,10,0,0,0,0,0,/64,,"$518,000"
428,kozmape01,Pete Kozma,Right,6-0,190lb,2015,27,STL,NL,76,111,99,15,15,0,0,0,2,3,1,10,21,0.152,0.23600000000000002,0.152,0.38799999999999996,9,15,0,1,1,0,2,645/3D7,,"$522,000"
429,kozmape01,Pete Kozma,Right,6-0,190lb,2017,29,TOT,AL,39,51,45,6,5,0,0,1,2,0,1,3,20,0.111,0.2,0.17800000000000002,0.37799999999999995,0,8,0,2,1,0,0,56/43,,"$575,000"
