,ID,NAME,THROWS,HEIGHT,WEIGHT,YEAR,AGE,TM,LG,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,AWARDS,SALARY
174,escobke01,Kelvim Escobar,Right,6-1,205lb,2002,26,TOR,AL,5,7,0.41700000000000004,4.27,76,0,68,0,0,38,78.0,75,39,37,10,44,6,85,5,0,4,355,108.0,4.33,1.526,8.7,1.2,5.1,9.8,1.93,,"$2,300,000"
175,escobke01,Kelvim Escobar,Right,6-1,205lb,2003,27,TOR,AL,13,9,0.591,4.29,41,26,12,1,1,4,180.1,189,94,86,15,78,3,159,9,0,9,797,110.0,3.8,1.4809999999999999,9.4,0.7,3.9,7.9,2.04,,"$3,900,000"
176,escobke01,Kelvim Escobar,Right,6-1,205lb,2004,28,ANA,AL,11,12,0.478,3.93,33,33,0,0,0,0,208.1,192,91,91,21,76,2,191,7,0,9,878,113.0,3.72,1.286,8.3,0.9,3.3,8.3,2.51,,"$5,750,000"
177,escobke01,Kelvim Escobar,Right,6-1,205lb,2005,29,LAA,AL,3,2,0.6,3.02,16,7,2,0,0,1,59.2,45,21,20,4,21,1,63,2,0,4,242,141.0,2.94,1.1059999999999999,6.8,0.6,3.2,9.5,3.0,,"$6,250,000"
178,escobke01,Kelvim Escobar,Right,6-1,205lb,2006,30,LAA,AL,11,14,0.44,3.61,30,30,0,1,0,0,189.1,192,93,76,17,50,2,147,4,0,7,789,125.0,3.62,1.278,9.1,0.8,2.4,7.0,2.94,,"$6,750,000"
179,escobke01,Kelvim Escobar,Right,6-1,205lb,2007,31,LAA,AL,18,7,0.72,3.4,30,30,0,3,1,0,195.2,182,79,74,11,66,2,160,3,0,9,812,133.0,3.39,1.2670000000000001,8.4,0.5,3.0,7.4,2.42,,"$9,000,000"
180,escobke01,Kelvim Escobar,Right,6-1,205lb,2009,33,LAA,AL,0,1,0.0,3.6,1,1,0,0,0,0,5.0,4,2,2,0,4,0,5,1,0,0,23,130.0,4.1,1.6,7.2,0.0,7.2,9.0,1.25,,"$10,000,000"
181,eshelva01,Vaughn Eshelman,Left,6-3,205lb,1995,26,BOS,AL,6,3,0.667,4.85,23,14,4,0,0,0,81.2,86,47,44,3,36,0,41,1,0,4,356,101.0,3.94,1.494,9.5,0.3,4.0,4.5,1.14,,"$109,000"
182,eshelva01,Vaughn Eshelman,Left,6-3,205lb,1996,27,BOS,AL,6,3,0.667,7.08,39,10,1,0,0,0,87.2,112,79,69,13,58,4,59,2,0,4,428,72.0,5.81,1.939,11.5,1.3,6.0,6.1,1.02,,"$140,000"
183,eshelva01,Vaughn Eshelman,Left,6-3,205lb,1997,28,BOS,AL,3,3,0.5,6.33,21,6,6,0,0,0,42.2,58,32,30,3,17,5,18,2,0,2,198,74.0,4.52,1.758,12.2,0.6,3.6,3.8,1.06,,"$182,000"
184,espinal01,Álvaro Espinoza,Right,6-0,170lb,1991,29,NYY,AL,0,0,,0.0,1,0,1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2,,2.86,0.0,0.0,0.0,0.0,0.0,,,"$650,000"
185,estessh01,Shawn Estes,Left,6-2,185lb,1995,22,SFG,NL,0,3,0.0,6.75,3,3,0,0,0,0,17.1,16,14,13,2,5,0,14,1,0,4,76,61.0,4.03,1.212,8.3,1.0,2.6,7.3,2.8,,"$109,000"
186,estessh01,Shawn Estes,Left,6-2,185lb,1996,23,SFG,NL,3,5,0.375,3.6,11,11,0,0,0,0,70.0,63,30,28,3,39,3,60,2,0,4,305,113.0,3.77,1.4569999999999999,8.1,0.4,5.0,7.7,1.54,,"$109,000"
187,estessh01,Shawn Estes,Left,6-2,185lb,1997,24,SFG,NL,19,5,0.792,3.18,32,32,0,3,2,0,201.0,162,80,71,12,100,2,181,8,2,10,849,130.0,3.7,1.3030000000000002,7.3,0.5,4.5,8.1,1.81,AS,"$162,500"
188,estessh01,Shawn Estes,Left,6-2,185lb,1998,25,SFG,NL,7,12,0.368,5.06,25,25,0,1,1,0,149.1,150,89,84,14,80,6,136,5,1,6,661,80.0,4.24,1.54,9.0,0.8,4.8,8.2,1.7,,"$650,000"
189,estessh01,Shawn Estes,Left,6-2,185lb,1999,26,SFG,NL,11,11,0.5,4.92,32,32,0,1,1,0,203.0,209,121,111,21,112,2,159,5,1,15,914,87.0,4.64,1.581,9.3,0.9,5.0,7.0,1.42,,"$850,000"
190,estessh01,Shawn Estes,Left,6-2,185lb,2000,27,SFG,NL,15,6,0.7140000000000001,4.26,30,30,0,4,2,0,190.1,194,99,90,11,108,1,136,3,0,11,829,100.0,4.21,1.587,9.2,0.5,5.1,6.4,1.26,,"$2,450,000"
191,estessh01,Shawn Estes,Left,6-2,185lb,2001,28,SFG,NL,9,8,0.529,4.02,27,27,0,0,0,0,159.0,151,78,71,11,77,7,109,5,2,10,693,99.0,4.12,1.4340000000000002,8.5,0.6,4.4,6.2,1.42,,"$4,725,000"
192,estessh01,Shawn Estes,Left,6-2,185lb,2002,29,TOT,NL,5,12,0.294,5.1,29,29,0,1,1,0,160.2,171,94,91,13,83,9,109,9,1,3,713,80.0,4.37,1.581,9.6,0.7,4.6,6.1,1.31,,"$6,200,000"
193,estessh01,Shawn Estes,Left,6-2,185lb,2002,29,NYM,NL,4,9,0.308,4.55,23,23,0,1,1,0,132.2,133,70,67,12,66,9,92,5,1,2,580,88.0,4.36,1.5,9.0,0.8,4.5,6.2,1.39,,"$6,200,000"
194,estessh01,Shawn Estes,Left,6-2,185lb,2002,29,CIN,NL,1,3,0.25,7.71,6,6,0,0,0,0,28.0,38,24,24,1,17,0,17,4,0,1,133,56.0,4.46,1.964,12.2,0.3,5.5,5.5,1.0,,"$6,200,000"
195,estessh01,Shawn Estes,Left,6-2,185lb,2003,30,CHC,NL,8,11,0.42100000000000004,5.73,29,28,0,1,1,0,152.1,182,113,97,20,83,1,103,1,0,6,699,76.0,5.04,1.74,10.8,1.2,4.9,6.1,1.24,,"$3,000,000"
196,estessh01,Shawn Estes,Left,6-2,185lb,2004,31,COL,NL,15,8,0.652,5.84,34,34,0,1,0,0,202.0,223,133,131,30,105,5,117,11,2,4,904,84.0,5.54,1.624,9.9,1.3,4.7,5.2,1.11,,"$600,000"
197,estessh01,Shawn Estes,Left,6-2,185lb,2005,32,ARI,NL,7,8,0.467,4.8,21,21,0,2,0,0,123.2,132,70,66,15,45,0,63,4,0,4,535,92.0,4.77,1.431,9.6,1.1,3.3,4.6,1.4,,"$2,500,000"
198,estessh01,Shawn Estes,Left,6-2,185lb,2006,33,SDP,NL,0,1,0.0,4.5,1,1,0,0,0,0,6.0,5,3,3,0,3,0,4,1,0,0,27,96.0,3.81,1.3330000000000002,7.5,0.0,4.5,6.0,1.33,,"$1,100,000"
199,estevca01,Carlos Estévez,Right,6-4,210lb,2017,24,COL,NL,5,0,1.0,5.57,35,0,9,0,0,0,32.1,39,21,20,3,14,2,31,1,1,1,149,91.0,3.84,1.639,10.9,0.8,3.9,8.6,2.21,,"$537,000"
200,estraho01,Horacio Estrada,Left,6-1,185lb,2001,25,COL,NL,1,1,0.5,14.54,4,0,2,0,0,0,4.1,8,7,7,1,1,0,4,1,0,0,22,39.0,5.59,2.077,16.6,2.1,2.1,8.3,4.0,,"$203,000"
201,estrama01,Marco Estrada,Right,6-0,180lb,2009,25,WSN,NL,0,1,0.0,6.14,4,1,1,0,0,0,7.1,6,6,5,1,4,0,9,0,0,1,33,72.0,4.05,1.364,7.4,1.2,4.9,11.0,2.25,,"$400,000"
202,estrama01,Marco Estrada,Right,6-0,180lb,2012,28,MIL,NL,5,7,0.41700000000000004,3.64,29,23,0,0,0,0,138.1,129,62,56,18,29,0,143,0,1,4,562,113.0,3.35,1.1420000000000001,8.4,1.2,1.9,9.3,4.93,,"$486,000"
203,estrama01,Marco Estrada,Right,6-0,180lb,2013,29,MIL,NL,7,4,0.636,3.87,21,21,0,0,0,0,128.0,109,56,55,19,29,0,118,2,0,3,512,100.0,3.86,1.078,7.7,1.3,2.0,8.3,4.07,,"$1,955,000"
